date,open,high,low,close,change,volume
2024-07-09,20504.17,20543.90,20395.57,20453.02,0.07%,25597M
2024-07-10,20533.27,20690.97,20479.94,20675.38,1.09%,27642M
2024-07-11,20661.41,20672.10,20165.00,20211.36,-2.24%,36570M
2024-07-12,20226.23,20526.08,20217.99,20331.49,0.59%,28170M
2024-07-15,20401.02,20585.17,20304.53,20386.88,0.27%,25332M
2024-07-16,20441.53,20477.00,20266.51,20398.62,0.06%,24094M
2024-07-17,20041.31,20080.27,19793.75,19799.14,-2.94%,42020M
2024-07-18,19936.24,19947.98,19575.79,19705.09,-0.48%,33767M
2024-07-19,19687.80,19784.48,19479.38,19522.62,-0.93%,36545M
2024-07-22,19751.02,19861.72,19638.37,19822.87,1.54%,30963M
2024-07-23,19783.33,19904.60,19736.22,19754.34,-0.35%,24669M
2024-07-24,19475.66,19482.55,19005.47,19032.39,-3.65%,41087M
2024-07-25,19041.15,19227.20,18721.71,18830.59,-1.06%,40160M
2024-07-26,18990.20,19142.68,18899.31,19023.66,1.03%,28695M
2024-07-29,19122.43,19224.59,18974.51,19059.49,0.19%,24837M
2024-07-30,19129.56,19165.42,18667.22,18796.27,-1.38%,36592M
2024-07-31,19222.85,19426.62,19162.91,19362.43,3.01%,44522M
2024-08-01,19375.96,19538.97,18737.09,18890.39,-2.44%,44977M
2024-08-02,18494.24,18628.78,18263.50,18440.85,-2.38%,51133M
2024-08-05,17444.40,18169.49,17435.39,17895.15,-2.96%,59513M
2024-08-06,17961.45,18368.68,17858.82,18077.92,1.02%,41160M
2024-08-07,18345.45,18445.75,17851.08,17867.37,-1.16%,36893M
2024-08-08,18102.04,18445.41,17965.07,18413.82,3.06%,36240M
2024-08-09,18373.89,18567.63,18313.78,18513.10,0.54%,25215M
2024-08-12,18548.23,18665.75,18433.61,18542.03,0.16%,25904M
2024-08-13,18724.84,19013.01,18723.74,19006.43,2.50%,34467M
2024-08-14,19043.76,19103.00,18837.10,19022.68,0.09%,28928M
2024-08-15,19251.86,19502.92,19239.94,19490.15,2.46%,35519M
2024-08-16,19393.73,19561.24,19376.72,19508.52,0.09%,27510M
2024-08-19,19521.93,19767.43,19445.10,19766.48,1.32%,26445M
2024-08-20,19736.35,19835.38,19652.18,19719.82,-0.24%,24180M
2024-08-21,19758.47,19885.06,19721.91,19762.77,0.22%,58.8M
